Stname  observed          L95PPU          U95PPU        Best_Sim
FLOW_OUT_3     143.550003      83.524597       609.775513      80.680000      
FLOW_OUT_3     233.869995      40.237122       554.860596      42.049999      
FLOW_OUT_3     91.639999       6.834985        128.888428      23.270000      
FLOW_OUT_3     6.960000        0.025833        14.415000       15.500000      
FLOW_OUT_3     0.970000        0.019029        12.387598       13.320000      
FLOW_OUT_3     0.480000        0.017314        11.271600       12.120000      
FLOW_OUT_3     0.850000        0.018171        11.829602       12.720000      
FLOW_OUT_3     10.820000       0.071450        39.869095       15.920000      
FLOW_OUT_3     28.090000       0.410440        164.525101      16.650000      
FLOW_OUT_3     40.009998       7.863895        86.476936       20.950001      
FLOW_OUT_3     48.169998       2.496960        62.213120       16.520000      
FLOW_OUT_3     56.700001       87.538803       609.845276      85.660004      
FLOW_OUT_3     213.419998      53.197136       786.320251      50.560001      
FLOW_OUT_3     329.299988      46.669426       506.496094      45.430000      
FLOW_OUT_3     72.669998       19.045250       184.232986      30.200001      
FLOW_OUT_3     10.330000       2.419503        47.039436       19.170000      
FLOW_OUT_3     2.970000        0.019971        13.001399       13.980000      
FLOW_OUT_3     0.720000        0.018386        11.969098       12.870000      
FLOW_OUT_3     3.100000        0.020243        13.178100       14.170000      
FLOW_OUT_3     22.889999       0.260571        169.632004      17.379999      
FLOW_OUT_3     36.410000       25.199366       222.403320      33.150002      
FLOW_OUT_3     72.680000       10.229620       353.413269      20.389999      
FLOW_OUT_3     66.180000       54.702999       148.763992      54.200001      
FLOW_OUT_3     97.110001       145.044998      634.369995      142.399994     
FLOW_OUT_3     150.589996      139.956497      557.408997      137.699997     
FLOW_OUT_3     458.170013      80.094345       649.338257      78.559998      
FLOW_OUT_3     423.709991      45.721779       422.387634      48.259998      
FLOW_OUT_3     241.699997      0.295967        82.574684       37.740002      
FLOW_OUT_3     43.450001       0.063640        29.592596       31.820000      
FLOW_OUT_3     15.970000       0.061680        28.681198       30.840000      
FLOW_OUT_3     23.639999       0.050700        28.290600       30.420000      
FLOW_OUT_3     40.430000       0.077525        29.149399       31.010000      
FLOW_OUT_3     57.029999       25.431398       318.401031      38.680000      
FLOW_OUT_3     72.389999       32.935753       192.098526      40.680000      
FLOW_OUT_3     61.619999       38.342865       178.139801      43.259998      
FLOW_OUT_3     77.900002       75.660645       332.930908      74.269997      
FLOW_OUT_3     173.649994      49.063572       566.079895      51.130001      
FLOW_OUT_3     415.100006      33.666279       454.180176      43.060001      
FLOW_OUT_3     277.350006      33.596401       449.526062      39.650002      
FLOW_OUT_3     73.370003       1.113544        55.780487       30.530001      
FLOW_OUT_3     10.470000       0.043567        24.310202       26.139999      
FLOW_OUT_3     13.220000       0.040800        22.766401       24.480000      
FLOW_OUT_3     10.850000       0.034629        22.543200       24.240000      
FLOW_OUT_3     23.260000       0.073960        34.391396       26.030001      
FLOW_OUT_3     129.690002      14.248220       922.862366      29.040001      
FLOW_OUT_3     138.770004      43.365128       308.676514      45.230000      
FLOW_OUT_3     201.979996      87.884399       469.798370      85.820000      
FLOW_OUT_3     155.270004      103.554001      317.044037      102.400002     
FLOW_OUT_3     448.420013      67.442169       554.259155      66.129997      
FLOW_OUT_3     459.179993      103.992004      546.223938      102.800003     
FLOW_OUT_3     226.210007      81.955299       406.691528      87.849998      
FLOW_OUT_3     59.330002       3.450030        58.008797       62.160000      
FLOW_OUT_3     16.129999       0.109980        51.140701       54.990002      
FLOW_OUT_3     4.810000        0.101920        47.392803       50.959999      
FLOW_OUT_3     16.580000       0.127200        47.318409       50.880001      
FLOW_OUT_3     62.240002       0.281600        52.940800       50.779999      
FLOW_OUT_3     256.359985      123.387245      1342.957031     120.099998     
FLOW_OUT_3     122.720001      78.934296       114.879814      80.389999      
FLOW_OUT_3     115.000000      78.691750       160.415527      83.419998      
